PFI,UFI,FTYPE_CODE,NAME,NFEAT_ID,NUNIQ_LOC,STATE,FQID,CRDATE_PFI,SUPER_PFI,CRDATE_UFI
4.16151e+06,5.175e+07,locality,NATTE YALLOCK,4095,NATTE YALLOCK,VIC,4897,2002-01-14,0,2016-11-28
4.16146e+06,5.175e+07,locality,RATHSCAR WEST,12206,RATHSCAR WEST,VIC,4897,2002-01-14,0,2016-11-28
4.16144e+06,5.175e+07,locality,TANWOOD,12214,TANWOOD,VIC,4897,2002-01-14,0,2016-11-28
4.16145e+06,5.175e+07,locality,AVOCA,1075,AVOCA,VIC,4897,2002-01-14,0,2016-11-28
4.16012e+06,5.31446e+07,locality,YEO,873,YEO,VIC,4712,2002-01-14,0,2017-07-20
4.16128e+06,5.175e+07,locality,GLENLOGIE,12317,GLENLOGIE,VIC,4897,2002-01-14,0,2016-11-28
4.16148e+06,5.31052e+07,locality,LANDSBOROUGH,12197,LANDSBOROUGH,VIC,4897,2002-01-14,0,2017-06-19
4.16143e+06,5.31052e+07,locality,CONCONGELLA,12211,CONCONGELLA,VIC,4897,2002-01-14,0,2017-06-19
4.16143e+06,5.31052e+07,locality,STAWELL,1550,STAWELL,VIC,4897,2002-01-14,0,2017-06-19
4.16137e+06,5.31052e+07,locality,GLENLOFTY,12260,GLENLOFTY,VIC,4897,2002-01-14,0,2017-06-19
4.16136e+06,5.31052e+07,locality,CROWLANDS,12257,CROWLANDS,VIC,4897,2002-01-14,0,2017-06-19
4.16137e+06,5.31052e+07,locality,NOWHERE CREEK,8170,NOWHERE CREEK,VIC,4897,2002-01-14,0,2017-06-19
4.16134e+06,5.31052e+07,locality,GREAT WESTERN,1270,GREAT WESTERN,VIC,4897,2002-01-14,0,2017-06-19
4.16135e+06,5.31052e+07,locality,ELMHURST,1213,ELMHURST,VIC,4897,2002-01-14,0,2017-06-19
4.16135e+06,5.31052e+07,locality,GLENPATRICK,12273,GLENPATRICK,VIC,4897,2002-01-14,0,2017-06-19
4.16131e+06,5.31052e+07,locality,EVERSLEY,12290,EVERSLEY,VIC,4897,2002-01-14,0,2017-06-19
4.16139e+06,5.09901e+07,locality,GREEN GULLY,6673,GREEN GULLY,VIC,4897,2002-01-14,0,2016-07-06
4.16095e+06,5.29104e+07,locality,NINTINGBOOL,12484,NINTINGBOOL,VIC,4897,2002-01-14,0,2017-05-02
4.16098e+06,5.29104e+07,locality,CANADIAN,12472,CANADIAN,VIC,4897,2002-01-14,0,2017-05-02
4.16136e+06,5.09901e+07,locality,BAYNTON,12255,BAYNTON,VIC,4897,2002-01-14,0,2016-07-06
4.16136e+06,5.09901e+07,locality,BAYNTON EAST,12256,BAYNTON EAST,VIC,4897,2002-01-14,0,2016-07-06
4.16136e+06,5.09901e+07,locality,BULGANA,12258,BULGANA,VIC,4897,2002-01-14,0,2016-07-06
4.16097e+06,5.29104e+07,locality,MOUNT CLEAR,12478,MOUNT CLEAR,VIC,4897,2002-01-14,0,2017-05-02
4.16137e+06,5.09901e+07,locality,BLACK RANGE (STAWELL),12261,BLACK RANGE,VIC,4897,2002-01-14,0,2016-07-06
4.16138e+06,5.09901e+07,locality,FYANS CREEK,6508,FYANS CREEK,VIC,4897,2002-01-14,0,2016-07-06
4.16138e+06,5.09901e+07,locality,MAINTONGOON,12247,MAINTONGOON,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.09901e+07,locality,CRAIGIE (NSW),15039,CRAIGIE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16139e+06,5.09901e+07,locality,HALLS GAP,12251,HALLS GAP,VIC,4897,2002-01-14,0,2016-07-06
9.97172e+06,5.09892e+07,locality,KILLARA (WODONGA),13049,KILLARA,VIC,4712,2002-02-25,0,2016-07-06
1.33157e+07,5.09892e+07,locality,ROSE VALLEY (NSW),22393,ROSE VALLEY (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.9103e+06,5.09892e+07,locality,ST GERMAINS,12725,ST GERMAINS,VIC,4897,2002-01-30,0,2016-07-06
9.97172e+06,5.09892e+07,locality,JARVIS CREEK,6964,JARVIS CREEK,VIC,4712,2002-02-25,0,2016-07-06
9.91031e+06,5.09892e+07,locality,UNDERA,11332,UNDERA,VIC,4897,2002-01-30,0,2016-07-06
1.33157e+07,5.09892e+07,locality,BUCKENDERRA (NSW),22394,BUCKENDERRA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16189e+06,5.09892e+07,locality,MITIAMO,1409,MITIAMO,VIC,4897,2002-01-14,0,2016-07-06
4.1619e+06,5.09892e+07,locality,TEDDYWADDY WEST,11917,TEDDYWADDY WEST,VIC,4897,2002-01-14,0,2016-07-06
1.17986e+07,5.09892e+07,locality,KOTTA,1333,KOTTA,VIC,4897,2006-07-25,4.1619e+06,2016-07-06
1.33157e+07,5.09892e+07,locality,FRYING PAN (NSW),22395,FRYING PAN (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16202e+06,5.21936e+07,locality,REEDY LAKE,10565,REEDY LAKE,VIC,4897,2002-01-14,0,2016-12-02
4.16206e+06,5.21936e+07,locality,FISH POINT,11820,FISH POINT,VIC,4897,2002-01-14,0,2016-12-02
4.16203e+06,5.21936e+07,locality,WINLATON,11825,WINLATON,VIC,4897,2002-01-14,0,2016-12-02
4.16203e+06,5.21936e+07,locality,MURRABIT WEST,11827,MURRABIT WEST,VIC,4897,2002-01-14,0,2016-12-02
1.33156e+07,5.21936e+07,locality,GONN CROSSING,11829,GONN CROSSING,VIC,4897,2008-07-17,4.16203e+06,2016-12-02
4.16204e+06,5.21936e+07,locality,LAKE CHARM,1343,LAKE CHARM,VIC,4897,2002-01-14,0,2016-12-02
4.16202e+06,5.21936e+07,locality,TEAL POINT,1576,TEAL POINT,VIC,4897,2002-01-14,0,2016-12-02
4.16195e+06,5.21936e+07,locality,LEITCHVILLE,1352,LEITCHVILLE,VIC,4897,2002-01-14,0,2016-12-02
4.16178e+06,5.09895e+07,locality,YAWONG HILLS,11980,YAWONG HILLS,VIC,4897,2002-01-14,0,2016-07-06
4.16178e+06,5.09895e+07,locality,GOOROC,11981,GOOROC,VIC,4897,2002-01-14,0,2016-07-06
4.16179e+06,5.09895e+07,locality,GLENALBYN,11982,GLENALBYN,VIC,4897,2002-01-14,0,2016-07-06
9.91038e+06,5.09895e+07,locality,BENALLA,1097,BENALLA,VIC,4897,2002-01-30,0,2016-07-06
9.91038e+06,5.09895e+07,locality,GOOMALIBEE,12776,GOOMALIBEE,VIC,4897,2002-01-30,0,2016-07-06
9.91038e+06,5.09895e+07,locality,KIALLA WEST,11276,KIALLA WEST,VIC,4897,2002-01-30,0,2016-07-06
9.91038e+06,5.09895e+07,locality,KOONDA,12777,KOONDA,VIC,4897,2002-01-30,0,2016-07-06
1.38571e+07,5.09895e+07,locality,POOGINAGORIC (SA),18335,POOGINAGORIC (SA),SA,5734,2009-05-14,0,2016-07-06
9.97178e+06,5.09895e+07,locality,TOM GROGGIN,13080,TOM GROGGIN,VIC,4712,2002-02-25,0,2016-07-06
4.16179e+06,5.09895e+07,locality,RAYWOOD,1505,RAYWOOD,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09895e+07,locality,BOBUNDARA (NSW),22434,BOBUNDARA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.38571e+07,5.09895e+07,locality,BORDERTOWN SOUTH (SA),18336,BORDERTOWN SOUTH (SA),SA,5734,2009-05-14,0,2016-07-06
4.16177e+06,5.09895e+07,locality,SALISBURY WEST,11985,SALISBURY WEST,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09895e+07,locality,MYALLA (NSW),22435,MYALLA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16175e+06,5.09895e+07,locality,BLACKHEATH,11986,BLACKHEATH,VIC,4897,2002-01-14,0,2016-07-06
9.97177e+06,5.09895e+07,locality,UPPER GUNDOWRING,13078,UPPER GUNDOWRING,VIC,4712,2002-02-25,0,2016-07-06
4.16176e+06,5.09895e+07,locality,BERRIMAL,11987,BERRIMAL,VIC,4897,2002-01-14,0,2016-07-06
4.16095e+06,5.19809e+07,locality,ROXBURGH PARK,682,ROXBURGH PARK,VIC,4712,2002-01-14,0,2016-12-01
1.33158e+07,5.09898e+07,locality,COBBERAS,13113,COBBERAS,VIC,4712,2008-07-17,9.97183e+06,2016-07-06
1.33158e+07,5.09898e+07,locality,REEDY SWAMP (NSW),22482,REEDY SWAMP (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16158e+06,5.09898e+07,locality,KANGAROO FLAT,1308,KANGAROO FLAT,VIC,4897,2002-01-14,0,2016-07-06
4.16159e+06,5.09898e+07,locality,GOLDEN GULLY,6613,GOLDEN GULLY,VIC,4897,2002-01-14,0,2016-07-06
4.16159e+06,5.09898e+07,locality,STRATHFIELDSAYE,12118,STRATHFIELDSAYE,VIC,4897,2002-01-14,0,2016-07-06
4.16159e+06,5.09898e+07,locality,BUNGALALLY,12119,BUNGALALLY,VIC,4897,2002-01-14,0,2016-07-06
4.16159e+06,5.09898e+07,locality,LIMA SOUTH,12120,LIMA SOUTH,VIC,4897,2002-01-14,0,2016-07-06
4.16159e+06,5.09898e+07,locality,LADYS PASS,12121,LADYS PASS,VIC,4897,2002-01-14,0,2016-07-06
4.16157e+06,5.09898e+07,locality,SPRING GULLY,8964,SPRING GULLY,VIC,4897,2002-01-14,0,2016-07-06
4.16156e+06,5.09898e+07,locality,WAANYARRA,12122,WAANYARRA,VIC,4897,2002-01-14,0,2016-07-06
4.16156e+06,5.09898e+07,locality,LOCKWOOD,12123,LOCKWOOD,VIC,4897,2002-01-14,0,2016-07-06
9.97183e+06,5.09898e+07,locality,BOGONG,11241,BOGONG,VIC,4712,2002-02-25,0,2016-07-06
4.16156e+06,5.09898e+07,locality,KELVIN VIEW,12127,KELVIN VIEW,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09898e+07,locality,MOGAREEKA (NSW),22483,MOGAREEKA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09898e+07,locality,CREEWAH (NSW),22484,CREEWAH (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16156e+06,5.09898e+07,locality,MIGA LAKE,10449,MIGA LAKE,VIC,4897,2002-01-14,0,2016-07-06
4.16156e+06,5.09898e+07,locality,GOLDSBOROUGH,1259,GOLDSBOROUGH,VIC,4897,2002-01-14,0,2016-07-06
4.16157e+06,5.09898e+07,locality,MITCHELLSTOWN,12128,MITCHELLSTOWN,VIC,4897,2002-01-14,0,2016-07-06
4.16157e+06,5.09898e+07,locality,LOCKSLEY,1364,LOCKSLEY,VIC,4897,2002-01-14,0,2016-07-06
4.16135e+06,5.09902e+07,locality,STRANGWAYS,1552,STRANGWAYS,VIC,4897,2002-01-14,0,2016-07-06
4.1602e+06,5.31446e+07,locality,MODEWARRE,536,MODEWARRE,VIC,4712,2002-01-14,0,2017-07-20
4.1602e+06,5.31446e+07,locality,FRESHWATER CREEK,345,FRESHWATER CREEK,VIC,4712,2002-01-14,0,2017-07-20
4.16019e+06,5.31446e+07,locality,PARAPARAP,621,PARAPARAP,VIC,4712,2002-01-14,0,2017-07-20
4.16135e+06,5.09902e+07,locality,BELLELLEN,12272,BELLELLEN,VIC,4897,2002-01-14,0,2016-07-06
4.16018e+06,5.31446e+07,locality,COLAC,1161,COLAC,VIC,4897,2002-01-14,0,2017-07-20
4.16018e+06,5.31446e+07,locality,BIRREGURRA,145,BIRREGURRA,VIC,4712,2002-01-14,0,2017-07-20
4.16136e+06,5.09902e+07,locality,GUILDFORD,1273,GUILDFORD,VIC,4897,2002-01-14,0,2016-07-06
4.16136e+06,5.09902e+07,locality,SANDON,12274,SANDON,VIC,4897,2002-01-14,0,2016-07-06
4.16133e+06,5.09902e+07,locality,LAKE FYANS,10221,LAKE FYANS,VIC,4897,2002-01-14,0,2016-07-06
4.16132e+06,5.09902e+07,locality,MALMSBURY,1374,MALMSBURY,VIC,4897,2002-01-14,0,2016-07-06
4.16132e+06,5.09902e+07,locality,PIRIES,12275,PIRIES,VIC,4897,2002-01-14,0,2016-07-06
4.16016e+06,5.31446e+07,locality,TORQUAY,784,TORQUAY,VIC,4712,2002-01-14,0,2017-07-20
4.16133e+06,5.09902e+07,locality,AMPHITHEATRE,12277,AMPHITHEATRE,VIC,4897,2002-01-14,0,2016-07-06
4.16133e+06,5.09902e+07,locality,LILLICUR,12280,LILLICUR,VIC,4897,2002-01-14,0,2016-07-06
1.33159e+07,5.09902e+07,locality,BONDI FOREST (NSW),15042,BONDI FOREST (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16133e+06,5.09902e+07,locality,TALBOT,1563,TALBOT,VIC,4897,2002-01-14,0,2016-07-06
4.16134e+06,5.09902e+07,locality,GREENHILL,12283,GREENHILL,VIC,4897,2002-01-14,0,2016-07-06
4.16188e+06,5.09892e+07,locality,WYCHITELLA NORTH,11918,WYCHITELLA NORTH,VIC,4897,2002-01-14,0,2016-07-06
9.97173e+06,5.09892e+07,locality,SPRINGHURST,1547,SPRINGHURST,VIC,4712,2002-02-25,0,2016-07-06
9.97173e+06,5.09892e+07,locality,BARANDUDA,11235,BARANDUDA,VIC,4712,2002-02-25,0,2016-07-06
9.97173e+06,5.09892e+07,locality,LENEVA,13050,LENEVA,VIC,4712,2002-02-25,0,2016-07-06
9.97173e+06,5.09892e+07,locality,CORRYONG,11251,CORRYONG,VIC,4712,2002-02-25,0,2016-07-06
1.17986e+07,5.09892e+07,locality,PINE GROVE,11919,PINE GROVE,VIC,4897,2006-07-25,4.16186e+06,2016-07-06
4.16187e+06,5.09892e+07,locality,LORQUON,1367,LORQUON,VIC,4897,2002-01-14,0,2016-07-06
1.17986e+07,5.09892e+07,locality,TONGALA,1584,TONGALA,VIC,4897,2006-07-25,9.9103e+06,2016-07-06
4.16189e+06,5.09892e+07,locality,KOYUGA,1334,KOYUGA,VIC,4897,2002-01-14,0,2016-07-06
9.91031e+06,5.09892e+07,locality,PELLUEBLA,12727,PELLUEBLA,VIC,4897,2002-01-30,0,2016-07-06
9.97173e+06,5.09892e+07,locality,BERRINGAMA,13051,BERRINGAMA,VIC,4712,2002-02-25,0,2016-07-06
1.33157e+07,5.09892e+07,locality,BUNYAN (NSW),22396,BUNYAN (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33157e+07,5.09892e+07,locality,EUCUMBENE (NSW),22397,EUCUMBENE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33157e+07,5.09892e+07,locality,NUMERALLA (NSW),22398,NUMERALLA (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33157e+07,5.09892e+07,locality,WAMBROOK (NSW),22399,WAMBROOK (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.97173e+06,5.09892e+07,locality,CASTLE CREEK,5602,CASTLE CREEK,VIC,4712,2002-02-25,0,2016-07-06
9.91038e+06,5.09895e+07,locality,GLENROWAN WEST,12779,GLENROWAN WEST,VIC,4897,2002-01-30,0,2016-07-06
1.33158e+07,5.09895e+07,locality,COOLAGOLITE (NSW),22436,COOLAGOLITE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16176e+06,5.09895e+07,locality,STANHOPE SOUTH,11989,STANHOPE SOUTH,VIC,4897,2002-01-14,0,2016-07-06
1.17986e+07,5.09895e+07,locality,WARANGA,11990,WARANGA,VIC,5419,2006-07-25,0,2016-07-06
9.91038e+06,5.09895e+07,locality,WINTON,12780,WINTON,VIC,4897,2002-01-30,0,2016-07-06
1.33158e+07,5.09895e+07,locality,NIMMITABEL (NSW),22437,NIMMITABEL (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16176e+06,5.09895e+07,locality,KURRACA WEST,11991,KURRACA WEST,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09895e+07,locality,VERONA (NSW),22438,VERONA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16176e+06,5.09895e+07,locality,AVON PLAINS,11993,AVON PLAINS,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09895e+07,locality,MOONBAH (NSW),15013,MOONBAH (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16176e+06,5.09895e+07,locality,SWANWATER WEST,11994,SWANWATER WEST,VIC,4897,2002-01-14,0,2016-07-06
4.16176e+06,5.09895e+07,locality,NEILBOROUGH,11995,NEILBOROUGH,VIC,4897,2002-01-14,0,2016-07-06
9.97183e+06,5.09898e+07,locality,SMOKO,13114,SMOKO,VIC,4712,2002-02-25,0,2016-07-06
1.38571e+07,5.09898e+07,locality,BINNUM (SA),18345,BINNUM (SA),SA,5734,2009-05-14,0,2016-07-06
1.33158e+07,5.09898e+07,locality,JELLAT JELLAT (NSW),22485,JELLAT JELLAT (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09898e+07,locality,TATHRA (NSW),22486,TATHRA (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16157e+06,5.09898e+07,locality,EPPALOCK,12129,EPPALOCK,VIC,4897,2002-01-14,0,2016-07-06
4.16047e+06,5.30352e+07,locality,HAMPTON,386,HAMPTON,VIC,4712,2002-01-14,0,2017-05-29
1.33158e+07,5.09898e+07,locality,BLACK RANGE (NSW),22487,BLACK RANGE (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16157e+06,5.09898e+07,locality,MANDURANG,12131,MANDURANG,VIC,4897,2002-01-14,0,2016-07-06
1.38571e+07,5.09898e+07,locality,CADGEE (SA),18346,CADGEE (SA),SA,5734,2009-05-14,0,2016-07-06
4.16157e+06,5.09898e+07,locality,TOOAN,12132,TOOAN,VIC,4897,2002-01-14,0,2016-07-06
4.16157e+06,5.09898e+07,locality,AXE CREEK,4931,AXE CREEK,VIC,4897,2002-01-14,0,2016-07-06
4.16155e+06,5.09898e+07,locality,DUNOLLY,1204,DUNOLLY,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09898e+07,locality,KALARU (NSW),22488,KALARU (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16046e+06,5.30352e+07,locality,SANDRINGHAM,689,SANDRINGHAM,VIC,4712,2002-01-14,0,2017-05-29
4.16154e+06,5.09898e+07,locality,ARCHDALE,12133,ARCHDALE,VIC,4897,2002-01-14,0,2016-07-06
9.91061e+06,5.30352e+07,locality,LEONGATHA NORTH,12968,LEONGATHA NORTH,VIC,4897,2002-01-30,0,2017-05-29
4.16154e+06,5.09898e+07,locality,BIG HILL (BENDIGO),12789,BIG HILL,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09898e+07,locality,KINGSWOOD (NSW),22489,KINGSWOOD (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09898e+07,locality,KANOONA (NSW),22490,KANOONA (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.91062e+06,5.30352e+07,locality,MOUNT ECCLES SOUTH,12975,MOUNT ECCLES SOUTH,VIC,4897,2002-01-30,0,2017-05-29
9.91048e+06,5.30753e+07,locality,WILLOW GROVE,11341,WILLOW GROVE,VIC,4897,2002-01-30,0,2017-06-14
9.91049e+06,5.30753e+07,locality,FULHAM,1234,FULHAM,VIC,4897,2002-01-30,0,2017-06-14
9.91049e+06,5.30753e+07,locality,TANJIL SOUTH,12881,TANJIL SOUTH,VIC,4897,2002-01-30,0,2017-06-14
9.9105e+06,5.30753e+07,locality,MYRTLEBANK,12883,MYRTLEBANK,VIC,4897,2002-01-30,0,2017-06-14
9.9105e+06,5.30753e+07,locality,SALE,1528,SALE,VIC,4897,2002-01-30,0,2017-06-14
4.16198e+06,5.09889e+07,locality,MEAD,11848,MEAD,VIC,4897,2002-01-14,0,2016-07-06
4.16197e+06,5.09889e+07,locality,DINGWALL,11849,DINGWALL,VIC,4897,2002-01-14,0,2016-07-06
4.16197e+06,5.09889e+07,locality,MILNES BRIDGE,11850,MILNES BRIDGE,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,RENNIE (NSW),14953,RENNIE (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33156e+07,5.09889e+07,locality,KOSCIUSZKO NATIONAL PARK (NORTH) (NSW),38234,KOSCIUSZKO NATIONAL PARK (NORTH) (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16197e+06,5.09889e+07,locality,WARNE,1620,WARNE,VIC,4897,2002-01-14,0,2016-07-06
1.33156e+07,5.09889e+07,locality,YAOUK (NSW),22373,YAOUK (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16197e+06,5.09889e+07,locality,QUAMBATOOK,1502,QUAMBATOOK,VIC,4897,2002-01-14,0,2016-07-06
4.16197e+06,5.09889e+07,locality,JIL JIL,11851,JIL JIL,VIC,4897,2002-01-14,0,2016-07-06
1.3857e+07,5.09892e+07,locality,LOWAN VALE (SA),18323,LOWAN VALE (SA),SA,5734,2009-05-14,0,2016-07-06
4.16187e+06,5.09892e+07,locality,FERNIHURST,11922,FERNIHURST,VIC,4897,2002-01-14,0,2016-07-06
4.16188e+06,5.09892e+07,locality,CALIVIL,11925,CALIVIL,VIC,4897,2002-01-14,0,2016-07-06
9.91027e+06,5.21936e+07,locality,YARROWEYAH,1666,YARROWEYAH,VIC,4897,2002-01-30,0,2016-12-02
4.16187e+06,5.09892e+07,locality,MYSIA,1438,MYSIA,VIC,4897,2002-01-14,0,2016-07-06
4.16187e+06,5.09892e+07,locality,NHILL,1452,NHILL,VIC,4897,2002-01-14,0,2016-07-06
4.16187e+06,5.09892e+07,locality,MASSEY,1383,MASSEY,VIC,4897,2002-01-14,0,2016-07-06
4.16187e+06,5.09892e+07,locality,BUCKRABANYULE,1126,BUCKRABANYULE,VIC,4897,2002-01-14,0,2016-07-06
1.33157e+07,5.09892e+07,locality,COUNTEGANY (NSW),22400,COUNTEGANY (NSW),NSW,5684,2008-07-17,0,2016-07-06
4.16188e+06,5.09892e+07,locality,AREEGRA,11924,AREEGRA,VIC,4897,2002-01-14,0,2016-07-06
9.91031e+06,5.09892e+07,locality,BUNBARTHA,12728,BUNBARTHA,VIC,4897,2002-01-30,0,2016-07-06
1.33157e+07,5.09892e+07,locality,NIMMO (NSW),22401,NIMMO (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.91031e+06,5.09892e+07,locality,TALLYGAROOPNA,1566,TALLYGAROOPNA,VIC,4897,2002-01-30,0,2016-07-06
9.91027e+06,5.21936e+07,locality,KATUNGA,1314,KATUNGA,VIC,4897,2002-01-30,0,2016-12-02
4.16194e+06,5.21936e+07,locality,PYRAMID HILL,1501,PYRAMID HILL,VIC,4897,2002-01-14,0,2016-12-02
9.91031e+06,5.09892e+07,locality,YABBA NORTH,1657,YABBA NORTH,VIC,4897,2002-01-30,0,2016-07-06
4.16193e+06,5.21936e+07,locality,NETHERBY,1449,NETHERBY,VIC,4897,2002-01-14,0,2016-12-02
4.1619e+06,5.21937e+07,locality,BOORT,1114,BOORT,VIC,4897,2002-01-14,0,2016-12-02
9.91029e+06,5.21937e+07,locality,INVERGORDON,12719,INVERGORDON,VIC,4897,2002-01-30,0,2016-12-02
4.16191e+06,5.21937e+07,locality,TERRAPPEE,11901,TERRAPPEE,VIC,4897,2002-01-14,0,2016-12-02
4.16191e+06,5.21937e+07,locality,NAREEWILLOCK,11902,NAREEWILLOCK,VIC,4897,2002-01-14,0,2016-12-02
4.16191e+06,5.21937e+07,locality,YARRAWALLA,11904,YARRAWALLA,VIC,4897,2002-01-14,0,2016-12-02
4.16176e+06,5.09895e+07,locality,KURRACA,11996,KURRACA,VIC,4897,2002-01-14,0,2016-07-06
4.16177e+06,5.09895e+07,locality,KURTING,11997,KURTING,VIC,4897,2002-01-14,0,2016-07-06
9.91039e+06,5.09895e+07,locality,ARCADIA,1070,ARCADIA,VIC,4897,2002-01-30,0,2016-07-06
9.97178e+06,5.09895e+07,locality,BOBINAWARRAH,13083,BOBINAWARRAH,VIC,4712,2002-02-25,0,2016-07-06
9.91039e+06,5.09895e+07,locality,KARRAMOMUS,12783,KARRAMOMUS,VIC,4897,2002-01-30,0,2016-07-06
4.16177e+06,5.09895e+07,locality,AVONMORE,11998,AVONMORE,VIC,4897,2002-01-14,0,2016-07-06
9.91039e+06,5.09895e+07,locality,TAMLEUGH NORTH,12784,TAMLEUGH NORTH,VIC,4897,2002-01-30,0,2016-07-06
1.33158e+07,5.09895e+07,locality,DALGETY (NSW),22439,DALGETY (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.91039e+06,5.09895e+07,locality,EARLSTON,12785,EARLSTON,VIC,4897,2002-01-30,0,2016-07-06
4.16177e+06,5.09895e+07,locality,GOWAR EAST,11999,GOWAR EAST,VIC,4897,2002-01-14,0,2016-07-06
4.16177e+06,5.09895e+07,locality,SUTHERLAND,1557,SUTHERLAND,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09895e+07,locality,YANKEES CREEK (NSW),22440,YANKEES CREEK (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.38571e+07,5.09895e+07,locality,CUSTON (SA),18337,CUSTON (SA),SA,5734,2009-05-14,0,2016-07-06
4.16175e+06,5.09895e+07,locality,SLATY CREEK,8876,SLATY CREEK,VIC,4897,2002-01-14,0,2016-07-06
4.16154e+06,5.09898e+07,locality,EMU CREEK,6337,EMU CREEK,VIC,4897,2002-01-14,0,2016-07-06
4.16154e+06,5.09899e+07,locality,DUNLUCE,12134,DUNLUCE,VIC,4897,2002-01-14,0,2016-07-06
4.16157e+06,5.09899e+07,locality,NORADJUHA,1456,NORADJUHA,VIC,4897,2002-01-14,0,2016-07-06
4.16154e+06,5.09899e+07,locality,STRATHBOGIE,12135,STRATHBOGIE,VIC,4897,2002-01-14,0,2016-07-06
4.16155e+06,5.09899e+07,locality,COSTERFIELD,12136,COSTERFIELD,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09899e+07,locality,CANDELO (NSW),22491,CANDELO (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.32548e+07,5.09899e+07,locality,BRIDGE CREEK,5334,BRIDGE CREEK,VIC,4897,2007-10-26,0,2016-07-06
4.16155e+06,5.09899e+07,locality,GOORAM,12138,GOORAM,VIC,4897,2002-01-14,0,2016-07-06
4.16155e+06,5.09899e+07,locality,LOCKWOOD SOUTH,12139,LOCKWOOD SOUTH,VIC,4897,2002-01-14,0,2016-07-06
4.16155e+06,5.09899e+07,locality,KARNAK,12140,KARNAK,VIC,4897,2002-01-14,0,2016-07-06
4.16155e+06,5.09899e+07,locality,ARCHERTON,12141,ARCHERTON,VIC,4897,2002-01-14,0,2016-07-06
1.38571e+07,5.09899e+07,locality,LOCHABER (SA),18347,LOCHABER (SA),SA,5734,2009-05-14,0,2016-07-06
4.16155e+06,5.09899e+07,locality,RIACHELLA,12142,RIACHELLA,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09899e+07,locality,WALLAGOOT (NSW),22492,WALLAGOOT (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.97183e+06,5.09899e+07,locality,GLEN WILLS,13115,GLEN WILLS,VIC,4712,2002-02-25,0,2016-07-06
4.16156e+06,5.09899e+07,locality,OZENKADNOOK,12144,OZENKADNOOK,VIC,4897,2002-01-14,0,2016-07-06
1.33158e+07,5.09899e+07,locality,PALARANG (NSW),22493,PALARANG (NSW),NSW,5684,2008-07-17,0,2016-07-06
1.33158e+07,5.09899e+07,locality,FROGS HOLLOW (NSW),22494,FROGS HOLLOW (NSW),NSW,5684,2008-07-17,0,2016-07-06
9.97183e+06,5.09899e+07,locality,FALLS CREEK,6376,FALLS CREEK,VIC,4712,2002-02-25,0,2016-07-06
